path,file_size,file_size_human,env_client,env_server,download_domain,download_url,sha1,sha512
mods/【前置】konkrete_fabric_1.8.1_MC_1.20.1.jar,892067,871.16 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/J81TRJWm/versions/RlBGFlWp/konkrete_fabric_1.8.1_MC_1.20.1.jar,38d3201d95a08bdeb12a8cd3687c6d0b8f5e7f3d,ca65343bd3b063f3e0f68cc1d40da1969cf07ca038670f22a2bac91c2f34162f2c455ceb309680d57da13267ffc99fc7f8d40bb9451e93ff56ab2a688c0e3a45
mods/【前置】libIPN-fabric-1.20-4.0.2.jar,702814,686.34 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/onSQdWhM/versions/Uygzs3iI/libIPN-fabric-1.20-4.0.2.jar,c8c4d93037efb226b6bd3264e33df4c010cb111b,34961bc3a172115b6747248305b484f3cb8d26c4b41994bb8b5759359f817df0c3c73725b8bbaeb15c59c8798a13321ed9875282dbe9a1b81606f381b532a8cd
mods/【前置】libraryferret-fabric-1.20.1-4.0.0.jar,226325,221.02 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/DOB2l4oJ/versions/edE8fBJQ/libraryferret-fabric-1.20.1-4.0.0.jar,edb71f2def846f544db328a87a0478a99b98b5cb,4ef0630f10b9bc63bfbe4d128e304cbd7cf5e3df1ea232c6ef0e9f5e8ab7f1213f6d6450a9a09e7e854a92e68bf6601b2856021919abfcc09b55e08eb9c4c859
mods/【前置】lithostitched-fabric-1.20.1-1.4.11.jar,487655,476.23 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/XaDC71GB/versions/9bbVphAR/lithostitched-fabric-1.20.1-1.4.11.jar,c5e75450633aa9f79f2023e897c2726ba5f8d808,d8e840907e3f7326c1e6605b65c46eb4e920e4790ab4074884ad21913f0c097dcacf4b813091239eb58bd65b7c75b96d04bb4df6eec830f89a21e217e3c0fdec
mods/【前置】melody_fabric_1.0.4_MC_1.20.1-1.20.4.jar,39696,38.77 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/CVT4pFB2/versions/2o0oW8Yv/melody_fabric_1.0.4_MC_1.20.1-1.20.4.jar,15eeff0c0fd8b4734492915c656077592b2d9e67,3d3379e07eae001860aa71379abe310cda6642965cd55a8d274dacef1b63d8c85fd0663abeec2d247ac1a631bd08b12dace8758f4a035d344e27db5edfe581c5
mods/【前置】moogs_structure_lib-1.1.0-1.20-1.20.4-fabric.jar,255203,249.22 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/1oUDhxuy/versions/rxsrpzbh/moogs_structure_lib-1.1.0-1.20-1.20.4-fabric.jar,c103bae01ea0ae6a0a6965b7700958fc980aedee,0cf42d7103f783b686bd0920d03792a849a5ff11241e8d70ac2ccb3423f4bc2d6ba4426bc13783d0f06f3fe50cba4132852cb1875247787b876517560852d9fb
mods/【前置】moonlight-1.20-2.16.27-fabric.jar,1364033,1.30 MB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/twkfQtEc/versions/5NAhKbX6/moonlight-1.20-2.16.27-fabric.jar,0f493a245b69768d267cfd03e86df82f47dd2220,50dc4bf904673550614aa6d796010d58d034ff0922460b2a0f6249f9c061a847d6e2322d39c87c4ed321c9e6df9dddaaa6cd0d585351f149881393d82ba0c036
mods/【前置】owo-lib-0.11.2+1.20.jar,905421,884.20 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/ccKDOlHs/versions/zyOBB7J4/owo-lib-0.11.2%2B1.20.jar,be88938ca5df78271e64bc9f85c3575754f33e2a,807e4a3daf493e92c5ff0d5657efbba2a4e0cd2a9b753f2d6f153422629415f189345842a6dd258c87d4c02ebf38950a517bcd8a7ed929af6ed6485ae46cf77e
mods/【前置】ranged_weapon_api-1.1.4+1.20.1.jar,114936,112.24 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/AqaIIO6D/versions/6LUH2hok/ranged_weapon_api-1.1.4%2B1.20.1.jar,0766a20408c19c5abed47784220f9d33fbac22dd,07834834ba62de6ee480dd9186569aa079c29df185963148b12c9fc5b4fea48590b3de95f2ae200f74cf302a75731f916014052b7d3b7a73ba50a7fe79f230f8
mods/【前置】resourcefulconfig-fabric-1.20.1-2.1.3.jar,135078,131.91 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/M1953qlQ/versions/2gStMKhM/resourcefulconfig-fabric-1.20.1-2.1.3.jar,d351fd7247c8adc0fe41d6b3a04bf869fdf4ddbc,858a1730846637c42333793d8531ef98574bfff343703e2d8637d4bc8a4ed35e1fcab2bb67e263277165e3469fcb8dfe77acae7d91512b26e9fec5157e51d9ec
mods/【前置】resourcefullib-fabric-1.20.1-2.1.29.jar,431646,421.53 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/G1hIVOrD/versions/UOdaYbhh/resourcefullib-fabric-1.20.1-2.1.29.jar,e1d85a3100c2f3683a65dca20518e3914d82b0f0,d3fcf5440c9359ee84cdec6ab198a6b2e10e5b1939995d2b12837ffdaa1f82d3caa80b14107cf02380718c65f20672b1faca3a498d2b41d79c79de34b2f7189b
mods/【前置】spell_power-0.12.0+1.20.1.jar,184963,180.63 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/8ooWzSQP/versions/G74msHHs/spell_power-0.12.0%2B1.20.1.jar,777fcfb31857f233977172370fd612d087650f94,9c3b57ee5a7732031889cfbbf86fc9087f67aec89af851ca35e1c76ead94a990beb478b27e9641d0353bf863a68b232593e3368d167b42bd24357ff8d6ba0861
mods/【前置】structure_pool_api-1.0+1.20.1.jar,271058,264.71 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/LrYZi08Q/versions/Syp6lSTL/structure_pool_api-1.0%2B1.20.1.jar,4af199a3930dc5b1d343a7824b69063d240f0c0f,1436abdff001eb90e86ca69601f022e97708878395964300d50c6afbbb63d4bca030e99062faeaed692cdbf3f7476cc6f422e039091b3d453008e3bcf98a8e71
mods/【前置】supermartijn642configlib-1.1.8a-fabric-mc1.20.jar,207990,203.12 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/LN9BxssP/versions/Ur02nrUT/supermartijn642configlib-1.1.8a-fabric-mc1.20.jar,964df96c16afe775efd467b22f24458915805ad8,bccd2d3e55a70c7d4c1aedaa9e85d6d0039e982ebdab40bc2aeba4b27a5112859f7a05c342c3c9575ff5d8ced769d1feffb104ecdd4d19cac8afba9ea2017c52
mods/【前置】supermartijn642corelib-1.1.20-fabric-mc1.20.1.jar,602735,588.61 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/rOUBggPv/versions/iyGIoibJ/supermartijn642corelib-1.1.20-fabric-mc1.20.1.jar,7b6d505539c5f342ab31d5dcbf0cde05b0782c47,04fe7154a777af4e441b771e3148747b7fd04fc2f3116801a50303f80d4ac6799a1706f2ded39a58d6bfb3efbe658ab76a0921012124a63f4b0ef8b09390318f
mods/【前置】trinkets-3.7.2.jar,238532,232.94 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/5aaWibi9/versions/AHxQGtuC/trinkets-3.7.2.jar,d58cc8759587f03f320f188972ca66baa788d008,bedf97c87c5e556416410267108ad358b32806448be24ef8ae1a79ac63b78b48b9c851c00c845b8aedfc7805601385420716b9e65326fdab21340e8ba3cc4274
mods/【前置】yet_another_config_lib_v3-3.6.6+1.20.1-fabric.jar,1294234,1.23 MB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/1eAoo2KR/versions/dvS5DjUA/yet_another_config_lib_v3-3.6.6%2B1.20.1-fabric.jar,dc5ac6c6c4d1e48e8e520b9a41b41e704e82cf55,20f282b3cdaec7c83a96840edb756336677c5816ed943145022f1ce1eafac0c9aa7c621939e15abe6f4309626738bc56d3d1b8434f5175d22e7409108630b02b
mods/【动物推车和犁】niftycarts-20.1.5.jar,575758,562.26 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/CXd6g9xp/versions/zyBJRh6a/niftycarts-20.1.5.jar,d08f16cc6e3f4766a7938c2b6bda4824285beeeb,c55922b2c9a0d99683500e6a8787643ece6fd533367bf664f54aee704d0fb10635b078bdfad71bb396e065a06a29193cc337f1ac29039c700ef5c6a52704e9dc
mods/【动画纹理支持】animatica-0.6.1+1.20.4.jar,71415,69.74 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/PRN43VSY/versions/M2xzBL7h/animatica-0.6.1%2B1.20.4.jar,f6abc5ab768db299e688fa2c07dc0840fb57e487,50b5d89d2a52a62496c6d459d528341e26d6d3836df3098b58da06a0907d28badfa4ae2ce1635ae48c729d8824f3f0ef9a32de10c77461b33cc04fe3a5da1662
mods/【压缩块】compressed-blocks-1.13.jar,1015925,992.11 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/LIv30E74/versions/h643zqNo/compressed-blocks-1.13.jar,ab781472d5e8031baaad4434e47f3acd0934337b,d2ad7839cecae361e63af49680f6771c66233b28c8262d96ec80e6ce0752208f0cae5395da09e2a19c0cfb1d90131968490554fe240154fef3bc0764d278c687
mods/【原地起飞】easyelytratakeoff-1.20.1-4.5.jar,29913,29.21 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/3hqwGCUB/versions/JBhBlmby/easyelytratakeoff-1.20.1-4.5.jar,644c0938d450a15f94982602c857a989ee1c8363,21490ad2524bfd094fa21ebc14c12e943a77bb90fa384ded24a83ecd40c0c579d85635b1e45a27bb38ab450279268cdb09f77d6325203f38e580775e5e5bbe28
mods/【可爱的仓鼠宠物】adorablehamsterpets-3.5.0-1.20.1+fabric.jar,5943777,5.67 MB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/LmrhZdK2/versions/a2tuI4xi/adorablehamsterpets-3.5.0-1.20.1%2Bfabric.jar,85647c48450c562f34caead833097e2136706edd,4977423b668cc412fa99684d4a65ffca7de2ab3c50270601eda4b3055e81dd9ac503c50a747c0e65d50bf807fc95f85aaf1401d107457d53c9c13d2802009420
mods/【右键收获】harvest-with-ease-fabric-1.20.1-9.4.0.jar,486327,474.93 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/W4Ajthd2/versions/I22Y7f7a/harvest-with-ease-fabric-1.20.1-9.4.0.jar,f5bfc4d1023c6d9511afa543063cbde8a6b4b6c3,f7fa8ebb3431f4e69a691554b63ea1424a5ab93f65bb29ca11d7e67161cda46f40736180ca5e7c2ba017420e6c7692e4cd9f1472db2463355481c2cb99fa028c
mods/【向后移植】vanillabackport-fabric-1.20.1-1.1.4.3.jar,7201415,6.87 MB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/6xwxDTgf/versions/c7BpYvUI/vanillabackport-fabric-1.20.1-1.1.4.3.jar,f06acad0cfbb87ecf6a82895c1caff7797691c93,b96926957ce043e912751522257ed2b9749df031853a5b7839f8995f20fc2405100728a10cb5c64ceae1ced2d9462ab1147bcb5eedb037257411c373df5574e1
mods/【四季HUD】seasonhud-fabric-1.20.1-1.13.17.jar,301709,294.64 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/iDiIfZLX/versions/3xidTx8y/seasonhud-fabric-1.20.1-1.13.17.jar,6c3581b0d5ac26c770a019fe1b7a4406d5fc8194,b69dbeb644d2a26913e4d6b68d1c5ab1513fe2cc113f7295718b6191688a379e679e11a766415cc74d84dce74fba7c8ca608c6ac524f6afa15434ac8373c6e12
mods/【四季】fabric-seasons-2.4.2-BETA+1.20.jar,429272,419.21 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/KJe6y9Eu/versions/sdV8aBn8/fabric-seasons-2.4.2-BETA%2B1.20.jar,635c16010a0e9003c99154b15dfc53ac0d28fd3b,7de3208e455046e6c0ea6f41bcd17242498b1db942ee58ff93ff44b1368e65146a5d49bbe9d50874e47c19f8a75129dd3df56e10f218eeb13ae9847e32c99a8e
mods/【四季乐事兼容】fabric-seasons-delight-1.3.9-compat-1.0.jar,39100,38.18 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/4VYO7ir0/versions/KIzyS8hk/fabric-seasons-delight-1.3.9-compat-1.0.jar,21d5240e95a5cdda5b33a77f24ab35a3ee4569c8,7f4863057116ab9e0a14af80601ce1ee58186ce34350ddcbf2763a83a8547a139f6f2daac63433d70f804d0314776f8030fc68ef0d2a5707dba606fe00b1ef79
mods/【四季泰拉地形兼容】fabric-seasons-terralith-2.3.7-compat-1.0.jar,49473,48.31 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/D53qveoj/versions/MJ2OF7eg/fabric-seasons-terralith-2.3.7-compat-1.0.jar,c6ccb276f21a170a61e4176e7e1ee9c7af38efbf,7ef06a1e2e9328a9882c44ba44c4d92124ad1fd5872cec85d54a7558f68902298a31eeee9e2bb49fa3c631898f48ab33cf77bb2a911450fd0ac61fa57571f8d7
mods/【园丁的梦想】gardeners-dream-1.jar,64819,63.30 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/cPfmk5E3/versions/vkj0XibE/gardeners-dream-1.jar,dd0fcf22776481d68ded352b6f045b257aaa79c2,514ae66939e0763d2794eff3028594a8370e9d411e678c1a89ba1f0519afe2fdb90efd7b85abdc0e54988a151653bd4bd98d3bbdc7352613c12571c0aefb2e50
mods/【圣诞节装饰】mcw-holidays-1.1.2-mc1.20.1fabric.jar,1006067,982.49 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/rH20L2Lp/versions/dXB4GNTW/mcw-holidays-1.1.2-mc1.20.1fabric.jar,18fcc81db1eb0f95b6fc87d1ee810f0562f18d4c,cd6e86177170d44337b94385e737babff26de8ab456344f5348725b587ecccff87357ca1c97c9b24517d32d568d89fd4f102df9cfc6081d013d2e9b78701d487
mods/【地下生物群系星际球】Galosphere-1.20.1-1.4.1-Fabric.jar,35112665,33.49 MB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/Kn7xyQ1v/versions/WC7WYZmU/Galosphere-1.20.1-1.4.1-Fabric.jar,5960ffb69260565652c92ea00526ed56f6dd4688,5dc5b6a9aaa8ab3c05f0a13a570deb25cdca967689e146c5c23e9dd53d8cf75e6dcd56d7e834c2b7c849d46f5cae790c22a6411cbdd2bf934f9cb495151e83e1
mods/【地形结构】Terralith_1.20.x_v2.5.4.jar,3156901,3.01 MB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/8oi3bsk5/versions/WeYhEb5d/Terralith_1.20.x_v2.5.4.jar,79e1409b8db4ce86df9d6d6730f09c4bd8860a30,885e171d8b34aae7e142f082d0364285ec5a8e8342f11c60d341f7a94083d5a42c4e30612fe4f9f64d57b484396a3dff3a224e2a2497d4ced8d22f2ad6cd561d
mods/【地牢与酒馆】dungeons-and-taverns-3.0.3.f.jar,13161726,12.55 MB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/tpehi7ww/versions/d1sY0JqV/dungeons-and-taverns-3.0.3.f.jar,b1b86b4615d078fb592e9f067c94f9f97c6e2f25,73d56095b131f37c01ffde9ff5b495534e2ae0896eeec737e325dbea43644bb440fff5e48088cbf8809b226f1157125658bb68172cd7d4ab0aaf2afa72848146
mods/【城镇与塔楼】Towns-and-Towers-1.12-Fabric+Forge.jar,2864275,2.73 MB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/DjLobEOy/versions/7ZwnSrVW/Towns-and-Towers-1.12-Fabric%2BForge.jar,5a28ec56457cf1bf154e993cf73dba0428a7921b,ed734046c356bb996b628c2e0c47e64ba598c87016591fd77533069de68f27b8bfdcd2173d7d3db97f1981ebb806133c3d1751c330d539ade3d6c37ed2d5598f
mods/【女巫村庄结构】villagesandpillages-fabric-mc1.20.1-1.0.2.jar,241108,235.46 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/klXONLDA/versions/Ob1PnUNR/villagesandpillages-fabric-mc1.20.1-1.0.2.jar,0cffa5c4f19646d489319f7b7e9762b6975e9366,360049dfecff99cd990b0fb25d4c2983d02c1117b4475ae3fff2b71f40fffbab02942893666e8dc6ef61c03e0e4dc0d6dd1831894c818a848003c7cf842eb822
mods/【宠物幼崽保护】FriendlyFire-Fabric-1.20.1-18.0.8.jar,23031,22.49 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/FTaA4pRW/versions/84v7M1Wv/FriendlyFire-Fabric-1.20.1-18.0.8.jar,e681f68fdad5439867f83d73824d87199dbe487e,429921c5bccf52ef105b416569f939d2eed2157def1ce2528652b751ecc8f388a3bf32e4147f5289da909bb0220fe72cdc9a038316096202d93277f36bb8cbbd
mods/【对角栅栏】DiagonalFences-v8.1.5-1.20.1-Fabric.jar,167185,163.27 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/IKARgflD/versions/eJNY2Ah4/DiagonalFences-v8.1.5-1.20.1-Fabric.jar,7c72b4ee75cdd36699125282b77cb675f507d7c1,fb33e19e2d2b56d2ebf8c46cb5aca1184a811cd10f8b4c221c4512e50a5bd484b4db5e354a60e986498f5501819ebf8c0700f588dd5694834c9247e6c059f56b
mods/【对角窗户】DiagonalWindows-v8.1.5-1.20.1-Fabric.jar,167797,163.86 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/oOi0CKes/versions/mwIl45jn/DiagonalWindows-v8.1.5-1.20.1-Fabric.jar,41c450bde0134f2417198709cd005ecb25caaa18,b575ba4e88e5f2af123b560e41f6116e1ac191e8b9a9b7d45dcc7eb9b2a6572f718328694cbad595ed2d704e465098f1fd9c0157db801aefff5a3c320faf3ada
mods/【小动物和伙伴】crittersandcompanions-fabric-1.20.1-2.3.5.jar,2192964,2.09 MB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/Yd4wb5wZ/versions/Nd89kCPQ/crittersandcompanions-fabric-1.20.1-2.3.5.jar,57214ad9519ff18de2eb9755b640def48216a302,3f384910ef48a7e4f08e02a7ec88c06174ea672156891965f6566a25dee8daeab906947e0d5c909de8f9f7153d69f4bee3b5bc0c4a592b3bde41593f6a6170f5
mods/【小女仆】umu_little_maid-3.11a.jar,2155270,2.06 MB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/iEwt8nJR/versions/kWUkLIgQ/umu_little_maid-3.11a.jar,8e4a77a0072913642ebd83be59cd3c7d5beb8cfb,2b0d705ea1a7b3952ebc766c38789d191e8a6a20aea586bf2bb2e7aa6c538d20139295830af150d61f0b95709ffdc3f81c178efaf04e90f3703d10a52d695e48
mods/【小路美化】mcw-mcwpaths-1.1.1-mc1.20.1fabric.jar,769476,751.44 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/VRLhWB91/versions/hwnmaZHh/mcw-mcwpaths-1.1.1-mc1.20.1fabric.jar,789a5eb5e90b26caf282350135712c060892ae45,eb98be30f21d25f0337a18bb2ffe1b3f8db0c470f89db3274da9c503c8cf6f1c3afaf918492fb4b9f1f388f098846cda60d549237b6e3aab271a456338edb469
mods/【尖刺】SpikySpikes-v8.0.3-1.20.1-Fabric.jar,121219,118.38 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/DUaLBLVL/versions/3NdmZxor/SpikySpikes-v8.0.3-1.20.1-Fabric.jar,67b604550f2ce273bb3d4f02baa7c3b57d38c4d8,1b806e3d2491afa84ef23958770f079d3cc5448ed42818e3076444fb70e5d8cdf1c395833604b712e19e6f1f08a63469d065bef9d5583f3ef21bcc0e66bc32d3
mods/【山脉峭壁】tectonic-3.0.12-fabric-1.20.1.jar,316557,309.14 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/lWDHr9jE/versions/8tMoAYRz/tectonic-3.0.12-fabric-1.20.1.jar,4f0353041107e030939db6f1fc268e3acb7f1757,b1df73dd70a672c3bc984dbd6f941f18aad380f5500ef47e25315274743a20ea9a2c1240e0f0a95a092ff550c4d82ed08c9db88c0571f56f0d6a76bb955fc180
mods/【建筑手杖】BuildingWands-mc1.20.1-2.7-fabric-beta.jar,377500,368.65 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/XkisZUfp/versions/PQJ3mk6U/BuildingWands-mc1.20.1-2.7-fabric-beta.jar,e2c49ac20490f8c8e052e4d71867f9e5da38553f,89bf67e4e7275b5d2285ac464fad4ec940395e6df82a03c169b9160aaebea0d86e05ab86ec19b9f04a4c584b6ab6a0cf112b139cb93553543f106b7ebf363305
mods/【建筑装饰】Chipped-fabric-1.20.1-3.0.6.jar,15057458,14.36 MB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/BAscRYKm/versions/pwyEaKDs/chipped-fabric-1.20.1-3.0.7.jar,add35e79f6a930825e4dbe77d5d0468fb96c533f,5e12cc2ac7aec827a06fb9358fa53a25040428ae0f192a96305b129b084073154a6ae862d6875f6a02fe89a7a11d253049ce90b292f4c4ab2c72a9c94b93c9b0
mods/【建设但更好】bbb-1.20.1-fabric-1.0.2.jar,1701505,1.62 MB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/OSDpLd82/versions/Of3JR2lP/bbb-fabric-2.0pre4.jar,bd63e4318dc4e74c0ec82a6e26b8af6850dc26a4,afbfec044d5fd70562580e59e7c4e91805df8bdde8fae5905776894d653418a2365010963c01a294a28b7377121d2479e721a42e35085c9ad913999fd49c5307
mods/【快速退出】fastquit-3.0.0+1.20+.jar,79306,77.45 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/x1hIzbuY/versions/tNgyOUMr/fastquit-3.0.0%2B1.20%2B.jar,68f080925502a49027e231c63d3b94128ed6499b,aa4710b43b9ed8a15f39d83fd0f6fc84f5c1e2348b2bad2e88ab0c0793d308162035f6bbed03488eefe719fe565ed37d6310c710f07349c10502ae5937555133
mods/【性别】Female-Gender-Mod-fabric-1.20-3.0.1.jar,241964,236.29 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/bcOsQHnC/versions/nYZ0oktX/Female-Gender-Mod-fabric-1.20-3.0.1.jar,0dcb15cc3a05f6c2f006ec33420d6f4df17643b2,0093c742f57ad4afc9aae48e3af92a32f14d94745e5573c935d923ddd34de607e9e98ca0a4084ac30c24942514909c595f43e7aee0def6aba286446e36dbd2c8
mods/【战利品箱子】lootr-fabric-1.20-0.7.35.86.jar,575601,562.11 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/EltpO5cN/versions/nj1zDLc6/lootr-fabric-1.20-0.7.35.86.jar,7750c9abdc5b0e023b69461e9d0350fbfb066fda,73b303bf9566b85fe5cf484783c29a1afa9df35e791f20570bde39f6ec1993a32f4a88bceb298245d2f989510d0c19f8053371a69468769dccad5427c217c1e8
mods/【按键配置】defaultoptions-fabric-1.20.1-18.0.4.jar,92486,90.32 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/WEg59z5b/versions/cxuTtrVx/defaultoptions-fabric-1.20.1-18.0.4.jar,df4c94330d69547282902677c03b0a21456eb5dd,68fb7bb9b5ed182c600bab3daf795f6eae2f1f2dc5c748042dc4a45d18d7942b96abb224bde14f1c2523e33fcaf29e3249e3e5183e2aa643b1c3f1ecac4ba8e5
mods/【放大】zoomify-2.15.2+1.20.1.jar,871089,850.67 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/w7ThoJFB/versions/PEJt9yRp/zoomify-2.15.2%2B1.20.1.jar,38037defa483b7ee92a979313faf10f27d129174,341c1a94bc6f4db3adb56eee342f20170e6a4c3453e01031abcaa3a9cc92bc88ceaeaf67052209e0486764cf519787cbb4c53cfae726f4612c9b7e8ed1e2cf83
mods/【放置优化】BridgingMod-2.5.1+1.20.1.fabric-release.jar,3577394,3.41 MB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/lO3s8hjs/versions/PcPvYHBC/BridgingMod-2.5.1%2B1.20.1.fabric-release.jar,0383fefda27f60342498391da46ecdf6ba011ed6,8785f71241bf8cf9a2a777354efcee557d06cf933c4110b11cd7244e3e289a0841ff8198a6c03605e375d678e3d6d7e57eae0c256d6e7064e7f349c7efacd94f
mods/【放置动画】a_good_place-1.20-1.2.8-fabric.jar,255328,249.34 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/BwPeriwJ/versions/MPYY0CYL/a_good_place-1.20-1.2.8-fabric.jar,f7b47b066db92686a5be3e8f92a16e0233471303,47d408b2cbb5db34e7788c5b55693a95051fd6193d54f67b0b05a4c41f776a8badcb6a473bb02250e9a042024ad3cfb12d8026f1ac996dd154fb5d1a64b7cfe3
mods/【放置粒子】smoothparticles-1.2.0-1.20.1.jar,279434,272.88 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/xMTLdsFH/versions/iPqG4VSa/smoothparticles-1.2.0-1.20.1.jar,a51e6243a5924db5f1a8d6665d75c4d19c707138,53c0b473637535845e09b705856178e2d6a8a3c4b765261ff2c887fa26c1a3909a007b5ac2c2bdb4db6926b966a2c4d85b38e17948e47f35db2630bb28612560
mods/【新生物】species-1.20.1-2.3-fabric.jar,19641430,18.73 MB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/s5d4P01r/versions/xiZXW6Fk/species-1.20.1-2.3-fabric.jar,3d4d29254e1cc76cc6269b0e5b9813e993abaffa,e6257feaf020a4f086721f96b91409e8c1222898f9c9cd15581c2d23dce47703d9c57c5306ae321e5e3e0512e98e7689396becefc153486ed7bc1449ed064a76
mods/【无缝音乐】moremusic-0.1.4+1.20.1.jar,52315,51.09 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/dGBEUH8l/versions/aR0NPj1d/moremusic-0.1.4%2B1.20.1.jar,32437e65a8dcd31c562ed78799f70814c654ffe9,00760bcdc18488f7eea4123d86706ccd3f400e8dbb44cce34f88f1a7775e9a517b6e7aeed9816b84d5d0c3333f1a06961fb67e6e7ccaac95645b62d8726110c1
mods/【时装盔甲兼容】CosmeticArmorCompatibility-1.1.2.jar,8169,7.98 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/1UjQ96Vt/versions/TNna0ZgR/CosmeticArmorCompatibility-1.1.2.jar,209e6456047d9063e6a48d381b1a055c82e0820e,de72b6e92a76f664902d0ad11a4a5dd9f65d5fe54418ba4d739af86529c85cf969189bad6d55e56a25c51cff2aec3afdbbabce903db9d56d81b454749365e55d
mods/【更多乐事板条箱】cratedelight-25.09.22-1.20-fabric.jar,176367,172.23 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/9rlXSyLg/versions/CjRQrJL8/cratedelight-25.09.22-1.20-fabric.jar,1f6ab7a5ffce24e5c99b2548baac9a4dc0d3496b,a78d97e0484d7627c4a04b839d9b93fbb718664bb11773dc906e2baadc74e66c0595d52cfe6258ef525c4ed9d4b569ac4cf59a97c5040547b5c94383009b24be
mods/【更多剔除】moreculling-1.20.1-0.24.5.jar,274506,268.07 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/51shyZVL/versions/3wkuUDPy/moreculling-1.20.1-0.24.5.jar,5110436d5f7867033744d2c065c44986730d79aa,1d4a2009f55c45f5215ec9858525a8d97180c713a669afef4dd76c06e8ec134049c7cb7d4799ddd4938c2a4b1b76c8c734f7759dad42fe588d2dbc546598b0eb
mods/【更多村民职业水族馆温室结构】VillagersPlus_3.1_(FABRIC)_for_1.20.1.jar,356336,347.98 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/oHGMwNDR/versions/Tl5Kx50I/VillagersPlus_3.1_%28FABRIC%29_for_1.20.1.jar,9f761a0446dddf49db5e1067c5bcbcfc71d4d9b8,22f52954d5a4dd954bb675903fd4e51375157c10f79754dcf10ec6e8f1020f751d87e2aad1bf0a6f55400c8a58c42e27f497e20c822baef0fcca98c44113babb
